@relation sentiment_lexicon_based_relation

@attribute Positiv numeric
@attribute Negativ numeric
@attribute Pstv numeric
@attribute Affil numeric
@attribute Ngtv numeric
@attribute Hostile numeric
@attribute Strong numeric
@attribute Power numeric
@attribute Weak numeric
@attribute Submit numeric
@attribute Active numeric
@attribute Passive numeric
@attribute Pleasur numeric
@attribute Pain numeric
@attribute Feel numeric
@attribute Arousal numeric
@attribute EMOT numeric
@attribute Virtue numeric
@attribute Vice numeric
@attribute Ovrst numeric
@attribute Undrst numeric
@attribute Academ numeric
@attribute Doctrin numeric
@attribute Yes numeric
@attribute No numeric
@attribute Quality numeric
@attribute review_class {ndef,neg,pos}

@data
7.877367,14.192926,1.985662,9.382521,0,23.121124,36.342276,0,1.759421,9.464695,3.821662,7.941842,3.919742,0,6.250565,1.281165,0,7.291336,24.804433,7.218652,11.388739,6.883974,0,7.742155,12.460066,21.210828,neg
0,5.836078,3.037389,4.241574,0,15.769686,5.523027,0,1.549133,0,4.215677,8.834885,2.08345,0,1.853232,1.665221,0,1.853232,11.397195,3.227615,5.828994,8.954358,8.481575,7.948583,7.813078,0.879694,neg
2.010419,24.658583,12.41664,2.366592,6.340471,35.707139,17.762946,6.350303,6.372996,3.546138,17.23106,17.004361,4.532817,3.745544,1.684638,8.053905,0,6.350303,48.101552,3.546138,13.63254,12.29096,0,18.55296,22.888469,8.221866,neg
0,10.860802,10.696728,6.284682,0,28.057139,11.797135,4.421716,2.585232,0,8.534423,14.969472,3.192061,0,2.937987,0,0,4.421716,13.806095,3.917764,5.165667,4.816387,2.478383,12.761847,16.978176,2.08345,neg
4.920593,17.767934,4.026591,1.493153,0,18.244058,41.695031,0,4.693933,2.419103,12.225378,7.009135,0,0,4.827303,3.345477,0,3.30471,33.88524,14.052469,6.350303,9.001321,0,21.540924,6.00861,5.444328,neg
0,17.254831,2.585232,0,0,21.724344,20.238009,0,8.264395,4.547234,11.922437,3.919742,0,0,0,2.747162,0,2.747162,17.254831,9.868751,6.202264,13.937581,0,11.106149,9.511851,6.444968,neg
3.176497,12.014978,6.977224,3.176497,0,27.886003,13.889875,0,7.457677,4.026591,5.763001,8.421175,4.698182,3.439289,3.458745,13.742876,0,3.458745,26.012183,6.978302,14.988951,14.999134,0,11.906784,15.399476,0,neg
0,23.10067,13.176844,0,0,27.356176,25.28534,0,6.257746,7.874465,17.97264,8.026199,0,0,0,3.737961,0,4.569754,26.045963,7.966018,8.325704,11.565976,3.158242,13.379879,23.810038,0.555025,neg
3.265091,11.888648,9.092579,2.442211,0,14.267084,17.125132,1.487204,0,0,4.152967,5.464733,0,0,0,2.824257,0,1.487204,15.715833,6.676576,9.863383,18.584814,2.804165,4.485211,11.422135,11.93576,neg
0,4.647743,13.461964,0,0,22.724205,7.841843,0,0,0,3.693734,19.233549,0,0,0,0,0,0,4.647743,1.542685,10.633617,2.876403,0,11.260123,5.4722,3.227615,neg
0,10.273121,8.874979,0,0,26.581104,5.153818,2.503591,5.30264,2.239874,3.919742,16.933035,0,0,0,0,0,4.743465,10.273121,12.959071,4.942546,10.332654,2.097596,3.00183,17.621075,0,neg
1.858273,20.901372,11.585203,1.493153,0,60.318975,38.517042,2.599825,15.39113,6.964278,12.125789,23.944045,0,0,9.478102,9.016375,0,9.293289,45.299254,27.74849,8.246293,26.257522,4.437419,20.039671,33.769542,5.178398,neg
4.030762,13.061869,7.713108,1.716883,0,22.410296,27.76701,3.158242,1.362806,4.026591,2.784638,11.305721,0,0,2.694492,11.137123,0,3.158242,17.737293,15.261992,1.99793,8.886535,5.695652,8.589663,15.225463,3.681022,neg
0,6.294524,5.691301,0,0,12.730936,9.587453,0,2.343804,0,8.199897,5.488587,0,0,0,3.902489,0,0,11.271701,9.856289,1.305802,4.762407,0,2.119372,6.794389,5.667711,neg
2.677789,25.776598,15.601814,0,0,46.025713,21.687244,3.346732,9.001651,0,11.929889,12.541443,6.173641,0,2.958836,9.728121,0,3.346732,36.611556,10.311098,16.753752,17.64628,8.241384,16.448591,31.579654,7.004511,neg
3.227615,8.468223,8.368508,0,0,5.389999,21.560355,2.157258,5.142486,2.239874,6.66815,0,0,0,0,2.607149,0,4.397132,10.287158,0,1.979608,6.125212,0,5.74287,5.389999,9.981354,neg
0,20.08637,4.078884,4.483869,0,32.674994,30.283103,1.92738,2.529751,1.800073,13.740332,11.070852,6.457152,0,0,10.143449,3.265091,1.92738,25.170396,5.389397,11.565675,13.175535,1.549133,17.718109,22.812372,12.28213,neg
2.214039,13.253527,7.906236,7.472097,0,26.940871,24.009363,7.618725,3.727302,1.800073,11.44715,8.235081,4.887614,0,0,4.791217,0,7.618725,14.918747,9.177754,9.078909,7.152238,2.097596,6.628972,14.58324,0.879694,neg
0,24.71091,9.450662,2.913676,0,43.135277,34.026707,6.445695,4.273819,2.824257,21.642842,14.905697,2.119372,0,4.829139,13.947262,0,13.459,40.643514,13.293848,2.231155,21.238428,1.549133,17.307824,32.724564,5.291875,neg
13.297336,27.249959,15.43607,3.897909,0,39.818696,30.110241,2.503591,3.714842,0,14.731986,17.093636,7.872437,0,0,9.383743,0,2.503591,29.657792,10.563538,7.74569,20.525566,0,13.754443,21.630113,8.424044,neg
0,23.944738,14.724245,9.570682,5.53256,51.743401,37.188142,6.929946,4.693026,3.607199,18.947478,19.484421,0,0,0,16.295983,0,10.537145,30.006334,6.528618,15.92389,26.541246,0,17.368175,21.933258,2.580267,neg
2.478383,15.111798,21.317337,0,0,60.682222,33.775723,9.363911,10.718663,1.800073,12.435141,21.425364,1.395758,0,3.117386,6.90582,4.026591,16.331125,26.765625,18.807557,28.569295,15.357836,0,15.276968,39.461492,18.381207,neg
2.214039,7.412021,4.128318,0,2.31388,7.125715,20.67774,0,1.362806,1.800073,1.669061,2.614732,0,0,4.643192,0,3.490657,0,17.55412,5.842347,4.128318,15.083467,3.439289,4.363553,3.898101,1.916289,neg
3.716546,6.913019,2.205637,0,0,17.25058,12.749196,3.346732,2.454059,2.205637,1.800073,5.668066,0,0,0,0,0,2.205637,13.28682,0,2.84495,5.77445,0,4.867133,2.823117,2.097596,neg
4.645446,8.436015,11.095025,10.350356,0,51.208608,21.731921,3.346732,2.934512,1.800073,13.014778,8.83613,0,0,5.365073,0,0,4.026591,28.042243,14.104891,17.205066,29.622394,0,16.521403,18.571436,9.90063,neg
2.677789,17.062281,6.226577,0,0,19.964792,33.470949,0,7.344681,0,10.028067,6.99175,4.900333,0,1.599505,5.729182,0,2.333685,30.93703,8.868159,10.911492,38.749995,2.888286,21.631045,8.95757,10.124482,neg
8.813989,14.825004,2.214039,9.807202,0,31.341975,16.709551,7.06398,0,2.784638,8.818153,6.367943,2.911014,0,2.784638,10.050988,0,7.06398,24.619484,3.919742,16.076767,24.780038,0,10.095147,3.272758,3.200569,neg
2.004147,22.497846,2.832502,2.004147,0,18.038634,28.481967,0,6.296158,1.800073,13.904306,10.461966,0,0,0,8.712221,0,0,24.163066,11.561151,3.913335,25.355422,1.549133,7.725716,8.306045,2.951767,neg
4.034258,12.729691,9.264279,0,0,29.853506,15.668358,0,6.150897,0,12.099203,4.205678,0,0,0,4.837648,0,0,15.957305,11.324516,7.088173,13.744479,0,13.517472,14.435076,7.018323,neg
0,9.290548,5.099776,3.125997,0,20.133539,12.51971,0,6.916728,0,8.906546,6.841238,0,0,1.684638,0,0,0,15.128152,7.258744,7.183226,17.682448,0,16.399984,14.984404,3.335996,neg
0,9.112878,3.865572,0,0,22.715897,12.433763,0,3.60645,3.30471,6.14966,7.16313,3.095185,0,0,1.610034,0,3.30471,12.417589,11.365121,7.73537,10.964179,0,9.084173,10.654421,0.555025,neg
0,8.459631,5.898187,0,0,9.896446,13.195854,0,6.607026,0,0,6.853657,0,0,2.189133,1.281165,0,0,15.066657,2.804165,4.349054,17.260662,1.549133,8.101419,9.896446,9.275716,neg
2.442211,17.180862,7.569349,0,0,30.576533,11.878061,0,0,0,14.738651,11.017819,1.395758,0,0,4.918917,0,2.747162,20.727,6.504974,7.458983,5.931964,0,6.026372,9.343235,18.953691,neg
2.134279,10.822525,0,3.192061,0,14.192402,3.979262,0,2.407833,2.275889,0,5.648515,5.648515,0,3.107859,6.202598,0,2.275889,10.822525,0,9.055413,11.617645,0,2.407833,5.648515,3.192061,neg
2.134279,14.43226,13.183334,4.317411,0,29.889391,26.056923,3.065685,24.196679,2.205637,8.048376,9.847621,4.502553,0,3.265091,7.594646,3.265091,8.536413,23.741399,4.040595,14.695719,11.995292,5.409489,6.649829,14.854452,0.555025,neg
0,0,10.390118,0,0,24.726963,6.165156,5.636625,2.304185,2.396742,4.209558,6.107593,0,0,0,5.525746,0,8.033367,6.457152,8.510298,4.472446,12.075455,0,5.842043,11.941272,0,neg
3.010204,13.236415,1.599505,6.434424,0,23.753409,26.063219,0,0,0,7.061699,6.871541,0,0,7.928576,14.092321,0,1.853232,33.4854,0,10.544055,19.066887,0,6.980205,0,4.474767,neg
2.661479,22.211573,6.22945,3.30471,0,7.906162,23.231485,0,12.631547,0,13.815595,7.906162,0,0,8.757308,9.837007,0,8.757308,28.338146,2.645544,8.185358,2.220485,0,1.755047,4.601452,3.158242,neg
2.385826,9.635323,10.36053,0,0,30.449764,18.425129,3.216818,5.348681,0,7.618574,7.99753,0,0,6.961104,1.665221,0,7.243409,22.414614,16.606688,9.392366,6.910304,2.097596,8.370781,12.811913,0,neg
0,14.60398,10.032,3.914809,0,18.086514,12.96845,2.157258,0,0,6.586072,9.768102,0,0,0,2.454059,0,2.157258,18.339204,0,3.158242,5.072961,0,7.788457,15.198229,4.076583,neg
0,11.766688,4.993065,0,0,27.60301,7.855048,2.585232,0,5.100147,7.629751,12.153574,0,0,0,4.661715,0,4.861121,14.590945,5.931964,12.074594,4.747702,0,15.383652,14.671157,0,neg
3.265091,26.41974,12.901011,4.152967,0,26.958749,22.790725,0,1.759421,0,20.042779,20.677438,2.08345,0,3.067855,4.115198,0,4.640386,30.378694,3.87637,5.678536,16.45188,3.672514,14.738293,14.357842,6.623945,neg
0,20.864801,11.478241,0,0,51.15555,39.703851,12.126065,6.941582,2.824257,14.497344,21.875095,3.095185,0,2.385826,11.679843,0,10.839377,22.530022,13.183006,15.970508,21.862745,0,12.020172,39.074492,6.521882,neg
2.585232,25.10225,11.03837,16.89196,0,15.557805,19.301749,0,5.248392,3.30471,18.375902,8.195797,5.861647,0,2.385826,3.791389,0,5.690536,30.691053,6.108875,8.206051,20.069609,2.407833,9.168688,9.743436,7.595273,neg
0,16.223188,9.972975,0,0,19.523276,15.337764,0,0,6.004383,14.717762,9.25901,0,0,1.338482,6.643965,0,6.004383,18.726779,8.033111,7.168523,14.326411,0,7.669346,7.466976,4.778511,neg
0,4.112251,3.158242,0,0,2.614732,4.353483,0,0,0,3.158242,2.614732,2.614732,0,0,4.613848,0,0,6.554461,0,3.158242,8.847173,3.158242,0,2.614732,5.39937,neg
0,39.139174,19.497902,8.277642,0,32.984813,38.321485,0,8.681672,3.346732,26.994486,12.845411,2.599825,0,10.205401,15.200427,3.265091,11.952628,47.413815,5.850323,13.301049,12.152804,0,20.220667,14.903683,5.265087,neg
2.442211,13.136185,0,1.493153,0,7.347397,1.961758,0,2.454059,0,0,7.347397,0,0,7.980672,10.026611,0,1.853232,18.294128,1.961758,0,1.961758,0,0,7.347397,2.442211,neg
0,12.886702,0,0,0,10.329072,6.391088,0,3.811423,0,0,10.329072,0,0,4.425628,9.038581,0,2.74099,14.57134,2.784638,0,6.712999,0,3.158242,6.176105,6.840729,neg
2.010419,10.242423,6.836197,1.838325,0,24.276457,24.630032,0,5.039292,2.239874,4.760073,13.555178,0,0,0,0,0,2.239874,18.892113,0,6.285577,14.758866,1.549133,11.6241,18.496995,3.037389,neg
2.31388,11.189408,6.641323,0,0,21.178541,6.474085,0,7.080813,3.546138,7.889416,10.824567,5.007182,0,1.388014,4.244195,0,3.095185,15.255211,1.542685,2.784638,11.096549,0,8.251357,21.178541,0.879694,neg
0,1.338482,2.455318,0,0,12.245709,2.516547,4.704021,0,0,0,4.383446,4.549933,0,1.338482,6.296158,0,4.704021,1.338482,4.645446,2.430561,2.516547,2.455318,0,5.87065,0,neg
5.225544,31.480621,21.951371,0,0,32.138251,20.75972,1.92738,6.195488,2.958836,16.561409,21.023789,0,0,1.853232,15.24439,0,3.780612,39.712001,6.396147,14.895133,24.343093,0,16.468636,23.217009,1.617143,neg
0,7.939915,2.010419,0,0,5.545311,1.329822,0,0,0,4.866534,5.545311,2.599825,0,0,0,0,2.222544,7.939915,0,0,0.842665,0,3.322767,5.545311,0.555025,neg
15.318425,7.246102,3.065685,9.973763,0,31.833196,22.818584,2.614732,3.439289,0,0,9.510179,2.222544,3.745544,0,5.237842,0,2.614732,13.964374,8.54948,9.442909,11.579101,0,8.022001,18.772858,0,neg
0,11.641857,7.270204,0,0,16.076421,29.702832,0,3.158242,2.747162,2.157258,5.347148,1.395758,0,0,4.866534,0,2.747162,21.544098,5.971902,5.458769,12.336208,0,5.347148,13.092376,7.072003,neg
2.134279,16.987951,6.07411,0,0,20.037957,24.171472,0,5.380379,2.784638,6.310138,4.178452,3.952695,0,12.317119,7.909333,0,15.146491,37.226599,5.5318,7.60803,28.234245,0,10.668708,11.429963,12.402174,neg
0,6.287246,5.436335,0,0,3.761752,9.320654,0,0,0,3.095185,2.478383,0,0,0,0,0,0,6.287246,2.478383,4.409365,5.311433,3.125997,0,3.761752,6.842271,neg
0,8.653218,12.589057,0,0,24.290724,18.31449,0,2.629967,0,14.193093,11.402402,9.349455,0,0,1.372779,0,0,14.067823,13.070179,6.929946,18.11363,0,2.792305,14.439791,3.158242,neg
0,15.097221,14.927204,3.672514,0,15.04684,14.622102,1.487204,3.344569,5.637686,8.585401,3.644495,2.119372,0,2.784638,0,0,1.487204,18.769734,8.569843,8.302892,4.937471,0,2.141855,11.500702,2.674398,neg
3.672514,18.93746,6.650464,0,0,24.685488,23.432438,0,5.508875,0,9.492055,19.707172,3.546138,0,1.853232,11.749333,0,4.186917,27.975525,2.069586,4.172082,10.575953,5.344662,8.662055,14.527527,6.497905,neg
0,6.206912,21.260294,7.451831,0,17.391332,4.002969,0,0,2.824257,5.351269,9.654192,0,0,2.275889,1.610034,0,5.798538,15.48212,0,12.989922,4.034725,2.84495,10.18116,12.001936,1.617143,neg
2.585232,26.453968,9.577917,0,0,31.405556,36.190156,1.92738,5.588803,7.141647,11.423264,8.87651,1.395758,0,3.227615,4.395262,0,4.203269,33.365129,17.11101,5.783267,25.516438,0,12.296067,16.575495,3.62071,neg
0,6.314947,15.427158,0,0,6.527905,7.416313,4.120073,0,0,3.04289,2.407833,1.395758,0,3.553104,2.663863,0,4.120073,10.122064,0,4.477419,10.134864,0,10.697851,4.498319,1.110051,neg
0,6.525003,16.530661,1.838325,0,19.159385,5.351078,0,0,0,7.460701,13.069493,0,0,0,3.010204,0,0,10.7568,6.189558,16.530661,0.867656,2.097596,9.640117,13.16316,2.097596,neg
0,9.227789,3.660216,3.546138,0,23.95387,26.810287,0,5.898489,2.661479,5.803786,7.18921,3.827185,0,2.934512,2.661479,0,2.661479,26.648852,7.0548,7.302028,23.16813,0,3.723884,14.724463,7.056132,neg
0,26.433519,12.952629,0,0,13.588933,45.354467,0,8.499003,0,16.674784,6.93459,2.222544,0,0,14.402835,0,0,38.813866,13.252317,4.431799,22.072279,1.549133,14.639035,13.588933,11.229267,neg
2.214039,30.167329,16.202381,3.176497,0,41.149714,31.273832,0,14.304672,0,20.429697,14.481814,4.220016,0,0,3.277035,0,0,37.029153,6.13137,23.127435,17.799497,0,21.123004,21.810432,1.818935,neg
0,20.885047,10.193946,9.315347,0,47.204288,20.831922,4.026591,2.888286,2.173012,15.716218,20.591264,0,0,3.125997,3.275254,0,2.173012,34.223403,17.548634,13.374352,7.459179,0,9.277414,32.795523,8.882479,neg
3.439289,16.529948,12.923584,7.626935,0,20.328151,15.939166,0,4.264801,0,5.435541,12.182555,0,0,0,0,0,0,18.388222,0,10.72736,17.941947,3.745544,7.575536,18.042958,6.013339,neg
0,24.778347,12.659687,1.493153,0,44.275196,28.217816,5.718768,2.934512,0,8.724316,27.05935,0,0,0,9.928927,0,3.414583,35.260976,12.072893,11.765423,20.850472,4.307638,8.065397,26.671918,28.148627,neg
0,10.36609,7.344335,0,0,19.329666,24.796287,0,3.265091,0,10.235822,13.517579,2.205637,0,3.553104,5.786978,0,0,20.449668,2.430561,5.812087,14.005561,0,11.947061,10.770418,10.093189,neg
20.210142,31.863494,19.00137,17.568274,0,38.60607,31.356734,4.333771,11.019589,8.240071,18.301837,20.742266,3.065685,0,2.888286,3.827185,0,19.675406,37.825896,10.491851,13.664155,7.742882,11.378845,23.071806,30.646322,8.106519,neg
5.481954,5.734712,7.909769,7.924164,0,22.633198,19.660908,0,0,2.888286,4.348134,8.566426,0,0,6.117963,0,0,5.983471,20.177408,2.888286,13.892066,7.883917,0,12.991994,8.725555,2.958836,neg
2.442211,15.367881,10.149192,4.026591,0,18.213413,27.142705,0,7.642345,2.747162,11.450589,7.311209,2.747162,0,1.684638,1.979608,0,0,22.735452,2.747162,2.804165,15.157897,2.804165,12.239687,5.551326,14.013623,neg
0,17.609186,1.283369,3.391467,0,17.52988,21.78073,2.614732,8.107689,0,14.318874,5.408349,0,0,1.338482,8.729544,0,2.614732,20.239153,2.84495,8.766628,9.944876,0,15.474874,9.306449,2.172168,neg
0,6.102832,1.692559,0,0,30.064154,9.327073,3.265091,3.60645,0,4.503817,14.953272,2.824257,0,2.74099,6.448876,0,2.74099,16.099054,8.257095,8.725331,5.142521,2.407833,3.18268,19.701956,0.555025,neg
0,5.818984,2.442211,2.076483,0,20.11394,10.43194,4.704021,4.152967,0,5.86985,13.076233,0,0,0,3.723375,0,4.704021,5.818984,14.785085,4.152967,7.106116,0,3.546138,12.4514,3.820116,neg
4.144252,10.284864,2.407833,4.241574,0,18.829427,16.287335,2.149514,2.478383,0,4.021584,10.519043,9.746627,0,0,3.638327,0,5.54098,19.911348,2.333685,8.132013,10.294206,2.165091,6.461036,13.584728,0.879694,neg
0,10.994764,7.252408,2.375079,0,14.730463,13.48991,0,8.755585,2.888286,5.898489,5.50594,5.574106,0,0,0,0,2.888286,10.994764,5.533829,5.92096,8.599966,2.478383,10.215493,6.485534,0.555025,neg
14.413619,48.379136,16.644912,19.39617,0,28.144541,30.209708,5.513795,6.103999,9.140093,35.798865,19.16023,2.729157,0,0,3.885923,0,16.51621,59.43699,7.837665,7.030426,26.381786,0,16.535694,21.022765,3.111962,neg
0,1.800073,1.692559,2.181026,0,6.391088,2.208851,0,0,0,1.800073,2.08345,0,0,0,0,0,0,5.104783,4.307638,0,2.556936,0,0,2.08345,5.513562,neg
3.968098,2.840553,11.252147,3.968098,0,23.932807,16.813748,1.92738,2.222544,0,4.357195,9.190539,1.395758,0,0,5.897372,0,1.92738,8.448882,9.732996,13.724071,25.865159,6.284239,13.626244,16.999042,3.670299,neg
0,8.650169,2.804165,0,0,25.428728,11.520528,3.095185,2.711608,2.396742,7.369004,11.693393,2.119372,0,0,5.072471,0,8.048863,11.361777,8.154107,6.909586,9.924736,0,6.257919,10.562002,3.784023,neg
2.442211,2.442211,1.99793,0,0,38.852468,23.019403,1.487204,6.188438,3.391467,2.84495,17.473725,13.519688,0,5.076104,0,3.391467,1.487204,10.034862,14.904303,13.223377,12.650821,0,6.415936,25.245181,2.442211,neg
0,2.556936,1.991769,1.838325,0,2.802611,11.497577,0,3.981965,0,2.556936,0,2.585232,0,0,2.556936,0,2.556936,2.556936,2.802611,2.585232,10.564008,0,2.222544,2.802611,3.379283,neg
2.677789,10.076104,12.85875,2.677789,0,13.986766,14.065283,0,4.870816,2.824257,7.137011,2.729157,3.227615,0,0,5.385437,0,0,13.903289,0,7.766953,2.31388,0,8.488684,10.49611,9.919899,neg
0,22.493993,4.567482,4.152967,0,33.504281,23.961044,14.159344,12.231634,2.747162,14.923137,10.52852,4.14292,0,2.747162,11.164353,0,16.906506,29.640659,8.883362,7.499699,20.1889,2.784638,15.368412,22.118659,6.974701,neg
5.783093,13.748515,12.300563,0,0,41.604095,34.949269,0,8.538862,2.888286,14.1181,17.104175,9.35105,0,0,4.277377,0,7.041252,26.287189,12.444989,11.58009,16.530636,0,6.050604,27.508043,4.65234,neg
1.858273,35.819367,10.985309,0,2.31388,41.811566,26.357586,2.304185,1.916289,2.275889,11.686289,20.442135,8.015414,0,0,2.275889,0,5.186903,35.819367,16.349497,9.316248,21.930694,9.442624,21.98223,27.992074,8.859222,neg
12.393507,16.966944,10.410366,4.308332,0,57.527808,23.944947,11.130883,12.557009,2.585232,13.048923,22.436973,0,0,3.672514,14.54973,0,10.976211,34.08756,15.003424,17.225027,18.038397,2.585232,20.989833,27.357573,7.811226,neg
7.76063,8.332869,3.597435,5.626351,3.439289,10.965294,9.355916,2.029586,0,0,2.784638,0.658026,2.888286,0,1.599505,1.610034,0,2.029586,8.332869,0,1.99793,6.328656,0,5.53907,6.047422,6.229919,neg
4.324299,7.90275,3.75559,0,0,23.622469,11.911835,6.381996,7.722412,0,5.89233,4.745272,2.119372,0,0,0,0,6.381996,17.987681,5.258907,7.058457,14.485391,0,14.688991,10.400413,0.555025,neg
0,26.281054,12.871192,1.493153,0,48.815858,15.432382,13.279382,11.187579,2.747162,17.385493,14.223773,14.847254,0,1.338482,1.665221,0,13.279382,32.735059,10.324847,16.304539,9.04673,0,4.512845,39.430143,0.555025,neg
0,5.583347,1.763822,1.991769,0,23.191106,20.775259,4.026591,0,0,9.074004,10.362597,0,0,0,4.074843,0,4.026591,13.148847,15.463616,6.460432,15.935802,0,3.037389,12.852122,7.935845,neg
7.389789,12.337303,4.802095,8.637583,0,22.170879,14.296398,1.92738,5.317729,0,7.387327,2.711608,4.60837,0,0,10.28711,0,1.92738,14.379967,2.711608,11.593672,9.816704,0,6.111871,9.247357,10.418557,neg
0,5.913181,0,1.991769,0,18.275324,18.421963,0,9.21627,3.30471,8.375987,3.962736,0,0,1.388014,1.23437,0,3.30471,18.597199,6.609421,7.050254,5.855153,0,12.955721,8.816579,10.521977,neg
2.478383,20.786015,9.097435,6.655294,0,24.001087,29.011719,2.149514,3.439289,2.396742,3.334409,8.698767,7.528672,0,7.018899,14.304174,0,10.226673,26.466432,4.594078,12.374824,22.17328,0,14.92298,13.245022,8.812552,neg
3.919742,5.673885,0,8.161316,0,10.569762,6.648899,4.152967,0,0,6.395789,9.426999,2.08345,0,3.458745,3.458745,0,7.611712,12.402089,0,0,3.490657,2.165091,9.062339,6.416796,6.648899,neg
9.180851,35.640657,13.913652,1.838325,0,37.6645,46.680709,2.419103,2.888286,0,29.448189,19.58352,7.209973,0,5.282477,9.921703,0,6.895637,51.234038,8.154508,6.696242,18.800628,0,31.028859,25.085869,14.946431,neg
0,34.922619,7.813551,0,4.026591,45.066789,34.798215,0,0,0,13.4641,22.458886,8.037082,0,3.830224,8.734069,0,8.011487,43.691214,19.574314,11.908099,22.734261,2.407833,14.151514,22.521916,18.335967,neg
10.724433,11.619479,7.381914,2.503591,0,25.37461,23.089854,0,9.88601,0,4.722045,5.04655,3.227615,0,0,2.899591,0,0,15.72691,13.421999,6.922154,21.218622,2.097596,12.591191,10.264458,3.946492,neg
0,10.781936,1.763822,0,0,15.897431,8.155756,0,6.617624,1.800073,5.631926,7.019645,2.784638,0,0,0,0,0,13.547583,2.765647,6.064855,6.556583,0,3.034715,6.844539,0,neg
9.95563,22.048835,13.946214,8.421426,0,39.338003,50.664564,5.755963,7.099804,0,17.510698,12.667531,0,0,5.883089,5.682933,0,2.149514,33.017811,10.812791,15.524863,21.63795,4.152967,8.396276,21.36272,8.228173,neg
0,7.520162,3.678221,0,0,12.515399,3.431686,0,0,0,4.37702,8.282435,2.599825,0,2.189133,0,0,0,7.520162,0,4.232963,8.172374,0,6.885811,5.458178,0.879694,neg
2.004147,7.53121,8.193491,2.004147,0,30.666107,12.510171,0,0,7.608374,2.84495,6.818098,5.510347,0,2.694492,7.909691,0,5.808301,7.53121,13.48233,9.795516,0,0,15.624843,15.510931,4.545523,neg
3.010204,7.958001,13.634587,0,0,37.466523,26.264435,0,0,0,15.901736,17.521472,2.08345,0,1.338482,0,0,0,15.035985,10.941607,17.934348,7.064924,6.903786,8.52553,26.806918,3.037246,neg
2.945293,22.203445,12.925531,0,3.439289,33.727213,37.826132,4.084638,5.443435,4.413547,11.921367,14.095564,3.546138,0,8.446521,10.478355,0,4.084638,40.219857,5.923889,9.456946,9.630404,0,14.629852,19.944024,10.609306,neg
3.827185,23.096792,23.501985,0,0,35.087119,20.394858,11.772206,14.303258,0,7.884241,15.16686,1.395758,0,0,7.176222,0,13.275639,32.417596,2.248704,18.818436,10.177488,3.192061,23.142921,24.951653,13.036534,neg
0,9.799748,10.488573,0,0,19.488935,18.691428,0,4.619694,1.800073,3.220068,9.947808,3.490657,0,0,6.428213,0,0,14.442941,2.784638,10.488573,3.010204,2.84495,11.993459,11.663455,8.294893,neg
8.565589,37.804426,10.42314,0,0,28.335589,37.403178,3.546138,2.126786,3.546138,22.109082,6.730273,2.119372,0,5.941643,9.16683,0,11.4465,39.192439,11.792083,5.091234,6.513777,3.158242,4.966112,24.988857,18.289509,neg
6.829648,29.859704,11.101141,5.260276,0,29.940752,37.649433,1.92738,4.729949,2.239874,28.946825,10.245829,10.471286,0,0,5.049323,0,6.500938,41.252644,0,9.91031,32.767559,2.165091,16.825503,18.271305,17.47837,neg
1.716883,16.854565,15.418014,1.716883,0,18.0655,12.229364,2.090487,0,0,7.67459,9.890181,0,0,3.918505,3.010537,0,3.819859,21.413777,0,9.155867,6.410251,3.919742,17.554017,14.145758,8.216516,neg
4.152967,2.333685,7.217313,6.22945,0,13.096287,15.109553,3.919742,0,3.265091,7.430733,0.658026,5.346987,0,3.241246,5.317851,0,9.038065,12.816932,3.265091,7.920037,15.748776,0,5.573603,10.401794,5.64017,neg
